item_id	item_ttle	item_add1	item_add2
84156861	"Hattie's Chowder House"	"103  Water St"	"Hallowell, ME 04347"
91956329	"Hallowell Seafood & Produce"	"197  Water St"	"Hallowell, ME 04347"
895625603	"Ballard Meats & Seafood"	"13  Myrtle St"	"Manchester, ME 04351"
13503187	"The Pointe Afta"	"252  China Rd"	"Waterville, ME 04901"
898039753	"Belgrade Lakes Seafood"	"18  Main St"	"Oakland, ME 04963"
895576329	"Belgrade Lakes Seafood"	"18  Main St"	"Belgrade, ME 04917"
701961589	"Winslow Seafood"	"21  Bay St"	"Waterville, ME 04901"
7639183	"Knight's Farm Supply"	"2310 N Belfast Ave"	"Augusta, ME 04330"
111635165	"Red Barn Drive"	"455  Riverside Dr"	"Augusta, ME 04330"
2419343	"Canton Express"	"102  Bangor St"	"Augusta, ME 04330"
50078218	McDonald's	"85  Bangor St"	"Augusta, ME 04330"
50078238	Subway	"78  Bangor St"	"Augusta, ME 04330"
686783354	"Tim Hortons"	"54  Bangor St"	"Augusta, ME 04330"
12474603	"Pizza Connection"	"46  Bangor St"	"Augusta, ME 04330"
714042851	"Dickey's Barbecue Pit"	"23  Bangor St"	"Augusta, ME 04330"
50078146	"Whipper's Pizza"	"9  Bangor St"	"Augusta, ME 04330"
708039980	"JB's Restaurant"	"457  Highway 91"	"Elizabethton, TN 37643"
704614205	"Jb's Restaurant"	"547  Highway 91"	"Elizabethton, TN 37643"
148565842	"Jb's Restaurant"	"4567  Nc 66 Hwy S"	"King, NC 27021"
710698382	"JB's Restaurant"	"1353  Meadow Creek Way NW"	"Acworth, GA 30102"
19264360	"Oz Concessions"	"1308  Broad St"	"Plymouth, IA 50464"
91158811	"Mason City Public Schools Administrative"	"1515 S Pennsylvania Ave"	"Mason City, IA 50401"
686002301	"Goodwin Tucker Group"	"2304 S Lakeview Dr"	"Clear Lake, IA 50428"
694749670	"Steve's Pizza"	"421 N Main St"	"Austin, MN 55912"
710652846	"Cedar Valley Services Inc"	"1600  8th Ave NW"	"Austin, MN 55912"
690101609	"Restaurant Warehouse"	"608  10th St NE, Ste 1"	"Austin, MN 55912"
18500879	"Classic Kitchens"	"1920  5th Ave NE"	"Austin, MN 55912"
138097087	"Liberty Food Service"	"500  14th Ave NE"	"Austin, MN 55912"
711387513	"The Restaurant Warehouse"	"1301  18th Ave NW, Ste 88"	"Austin, MN 55912"
52242804	"Eggers Clarence F"	"410  Winter Ave"	"Albert Lea, MN 56007"
702007993	"Berry's Seafood"	"1616  Simpson Highway 49"	"Magee, MS 39111"
895171036	"Kris Seafood Outlet"	"226  Hill St"	"Forest, MS 39074"
66059824	"Kris' Seafood Outlet"	"126  Hill St"	"Forest, MS 39074"
889860884	"North Jones Cafeteria"	"650  Trace Rd"	"Laurel, MS 39443"
52796463	"Captain D's Seafood Restaurants"	"2134  Highway 15  N"	"Laurel, MS 39440"
8916326	"Mexican Villa"	"2122 W Division St"	"Springfield, MO 65802"
22130111	"Mexican Villa"	"316 W Kearney St"	"Springfield, MO 65803"
8916319	"Mexican Villa"	"434 S Glenstone Ave"	"Springfield, MO 65802"
53557372	"Mexican Villa"	"1408 S National Ave"	"Springfield, MO 65804"
53562547	"Mexican Villa"	"1100 W Sunshine St"	"Springfield, MO 65807"
53557371	"Mexican Villa"	"1337 E Sunshine St"	"Springfield, MO 65804"
6574881	"New Hong KONG Restaurant"	"156 N Broadway St"	"Blackfoot, ID 83221"
9297352	"Mr Pizza"	"125 NW Main St"	"Blackfoot, ID 83221"
84201021	"Goldenstar Restaurant"	"45 NW Main St"	"Blackfoot, ID 83221"
8831408	"Melina's Mexican Restaurant"	"321 NW Main St"	"Blackfoot, ID 83221"
11576465	"Rupe's Burgers"	"302 NE Main St"	"Blackfoot, ID 83221"
897429435	"Stingers Bar and Grill"	"465 NW Main St"	"Blackfoot, ID 83221"
12645672	"Stan's Restaurant"	"465 NW Main St"	"Blackfoot, ID 83221"
695661822	"Red Rhino Cafe"	"340 W Judicial St, Ste 4"	"Blackfoot, ID 83221"
704820543	"Stockman's Restaurant"	"340 W Judicial St, Ste 4"	"Blackfoot, ID 83221"
45430346	"El Mirador"	"620 W Bridge St"	"Blackfoot, ID 83221"
9176442	"Monte's Family Restaurant"	"3897 N Clare Ave"	"Harrison, MI 48625"
51497890	"Pudgy's Diner"	"3985 N Clare Ave"	"Harrison, MI 48625"
15149911	"Jackie's Airport Restaurant"	"4557 N Clare Ave"	"Harrison, MI 48625"
153327172	"Georgio's Pizza Subs & Wings"	"963 N 1st St"	"Harrison, MI 48625"
6152918	"Hang's Chinese Restaurant"	"711 N 1st St"	"Harrison, MI 48625"
51497882	"Buccilli Pizzeria"	"642 N 1st St"	"Harrison, MI 48625"
704530028	McDonald's	"612 N 1st St"	"Harrison, MI 48625"
140310229	"Little Caesars Pizza"	"158 N 1st St"	"Harrison, MI 48625"
686567759	Subway	"158 N 1st St"	"Harrison, MI 48625"
3840621	"Damons Famous Fingers And Wings"	"334 W Cherry St"	"Jesup, GA 31545"
8927030	"Mi Sombrero"	"130 S 1st St"	"Jesup, GA 31545"
709576015	Angel's	"146 S Macon St"	"Jesup, GA 31545"
703009798	"Rowfelt Seafood Market"	"248 W Walnut St"	"Jesup, GA 31545"
683899392	"Shuck's Seafood"	"248 W Walnut St"	"Jesup, GA 31545"
44994962	"Jones Kitchen"	"526 W Cherry St"	"Jesup, GA 31545"
896346963	"Jazzy Drake Little Boutique"	"126 W Walnut St"	"Jesup, GA 31545"
898116895	"Trolley Cafe"	"185 SW Broad St"	"Jesup, GA 31545"
13050370	"Sybil's Family Restaurant"	"362 N 1st St"	"Jesup, GA 31545"
714155629	"Shake And Bake"	"571 W Walnut St"	"Jesup, GA 31545"
65457496	"Mary Lou's Grill"	"114 S Illinois Ave"	"Carbondale, IL 62901"
139636018	"Thai Taste"	"100 S Illinois Ave"	"Carbondale, IL 62901"
713012382	"Mary Lou's Grill"	"118 S Illinois Ave"	"Carbondale, IL 62901"
698209372	"Spotlight Grill"	"227 W Main St"	"Carbondale, IL 62901"
713309987	"Ice Box Bar & Grill"	"227 W Main St"	"Carbondale, IL 62901"
708718525	Dayshift	"101 W Monroe St"	"Carbondale, IL 62901"
65457494	"Longbranch Coffeehouse"	"100 E Jackson St"	"Carbondale, IL 62901"
45943073	"Global Gourmet"	"102 E Jackson St"	"Carbondale, IL 62901"
715550742	"Newell House Bistro Cafe"	"201 E Main St, Ste 1-A"	"Carbondale, IL 62901"
17914991	"Tres Hombres Mexican Restaurant & Bar"	"119 N Washington St"	"Carbondale, IL 62901"
898151285	"Taste of Texas BBQ"	"304  East Ave"	"Holdrege, NE 68949"
895071840	"Country Cookin'"	"614  4th Ave"	"Holdrege, NE 68949"
896471496	"4th Avenue Coffee"	"612  4th Ave"	"Holdrege, NE 68949"
53822452	"Cozy Inn Cafe"	"1120  4th Ave"	"Holdrege, NE 68949"
12891081	Subway	"322  4th Ave"	"Holdrege, NE"
53822463	"The Villager"	"132 W 4th Ave"	"Holdrege, NE 68949"
92083320	"Sonic Drive-In"	"1130  Burlington St"	"Holdrege, NE"
2566479	"Casey's General Store"	"1206  Burlington St"	"Holdrege, NE"
890196715	"Casey's Carryout Pizza"	"1206  Burlington St"	"Holdrege, NE 68949"
11576077	Runza	"319  Nobes St"	"Holdrege, NE"
714517018	"Faircloth seafood"	"15931  Nc Highway 210"	"Rocky Point, NC 28457"
714006798	"1 China Buffet Inc"	"1220 E Dixie Dr"	"Asheboro, NC 27203"
715800790	"10 10 Books & Coffe"	"1562  Highwoods Blvd"	"Greensboro, NC 27410"
57196984	"10 North Trade Cafe Bakery"	"10 N Trade St"	"Tryon, NC 28782"
714005925	"100 Main Beef & Barbecue"	"100 N Main St"	"Monroe, NC 28112"
715745958	"1006 Bistro"	"1006 S Virginia Dare Trl"	"Kill Devil Hills, NC 27948"
695370031	"101 Tokyo"	"880  Town Center Dr"	"Wilmington, NC 28405"
898204941	"1011 Pizzeria and Delicatessen"	"1011  Tunnel Rd, Ste 100"	"Asheville, NC 28805"
696090309	"105 Pizza & Deli"	"595  Bagley Rd"	"Kenly, NC 27542"
702424709	"109 Restaurant"	"109 N Queen St"	"Kinston, NC 28501"
26052946	"Outback Steakhouse"	"861 W 23rd St"	"Panama City, FL"
699063081	"Frosty Jacks"	"922  Newton Rd"	"Pittsfield, PA 16340"
10147242	"Papa J's Pizzeria & Ice Cream"	"45256  State Highway 77"	"Spartansburg, PA 16434"
15763338	"Dutch Treat Restaurant"	"339  Main St"	"Spartansburg, PA 16434"
59384572	"The Corner Bar & Grill"	"32 E Main St"	"Corry, PA 16407"
8550489	"Fox's Pizza Den"	"8 E Main St"	"Corry, PA 16407"
697990682	"Brazil Nut Cafe"	"34 N Center St"	"Corry, PA 16407"
59384537	"Augie's Pizza"	"43 N Center St"	"Corry, PA 16407"
59384571	"China Jade Chinese"	"10 E Washington St"	"Corry, PA 16407"
3678576	"Whaley Janet Cafe"	"120 N Center St"	"Corry, PA 16407"
59384541	"Willa's Pizzeria"	"130 N Center St"	"Corry, PA 16407"
12136891	"Shore Soda Inc"		"Wilmington, DE 19890"
4423596	"Emr Service"		"Wilmington, DE 19890"
43091116	"Bugaboo Environmental Services"		"Wilmington, DE 19890"
3289646	"Commercial Equipment Service"		"Wilmington, DE 19890"
1000000126725	"Revel Systems iPad POS System  Delaware "	"427 N Tatnall St #63007"	"Wilmington, DE 19801"
3775503	"D & H West Indian Restaurant"	"10 E 4th St"	"Wilmington, DE 19801"
8141011	"Little Africa Market"	"1407  Thatcher St"	"Wilmington, DE 19802"
896072216	"Equipment Clearing House LLC"	"1302 E 12th St"	"Wilmington, DE 19802"
330336	"Quality III Fire Protection Inc"	"1607 Todds Ln"	"Wilmington, DE 19802"
160128856	Canteen	"413  8th Ave"	"Wilmington, DE"
2448205	"Captain D's Seafood Restaurants"	"407  Main St"	"Trussville, AL"
138064297	"Captain D's Seafood Restaurants"	"514  16th St S"	"Birmingham, AL"
38399743	"Ocean Restaurant"	"1218  20th St S"	"Birmingham, AL 35205"
713999601	"North Birmingham Seafood"	"2900  27th St N"	"Birmingham, AL 35207"
704234962	"Ruth's Chris Steak House"	"2300  Woodcrest Pl"	"Birmingham, AL"
707013232	"Blue Ocean Seafood & China Express"	"67  6th Ave S"	"Birmingham, AL 35205"
715614449	"Jesse's Steak & Seafood"	"150  Main St"	"Birmingham, AL 35244"
695652742	Dyron's	"121  Oak St"	"Birmingham, AL 35213"
697666433	"Michaels Steaks and Seafood"	"1903  29th Ave S"	"Birmingham, AL 35209"
88713897	"Pacific Seafood"	"6021  1st Ave N"	"Birmingham, AL 35212"
38408539	"Good Friend Chinese & Seafood"	"1720  Dennison Ave SW"	"Birmingham, AL 35211"
143683232	"A's Sweets & Treats"	"4233  State Route 21"	"Canandaigua, NY 14424"
898453591	Wendy's	"Canandaigua 10 Booth St"	"Canandaigua, NY 14424"
56104024	Toomeys2go	"6600  State Route 5 And 20"	"Bloomfield, NY 14469"
111208362	"Bloomfield Family Restaurant"	"6610  State Route 5 And 20"	"Bloomfield, NY 14469"
56150859	"Inn on the Lake - Waterfront Resort & Co"	"770 South Main Street"	"Canandaigua, NY 14424"
695761589	"Morey's Pizza & Subs"	"113  West Ave"	"Canandaigua, NY 14424"
712537219	"Casa Italiana"	"40  Parrish St"	"Canandaigua, NY 14424"
135759741	"Casa Pizza"	"40  Parrish St"	"Canandaigua, NY 14424"
160223395	"New York Wine & Culinary Center"	"800 S Main St"	"Canandaigua, NY 14424"
689311678	"Doc's Lakeside Seafoo Restaurant"	"726 S Main St"	"Canandaigua, NY 14424"
692780968	"P.F. Chang's"	"1978 E 21st St."	"Tulsa, OK"
9559990	"New Hong KONG Chinese Restaurant"	"2623 E 11th St"	"Tulsa, OK 74104"
12984234	"Super Wok"	"4203 S Peoria Ave"	"Tulsa, OK 74105"
698202328	"Panda Express"	"4728 E 21st St"	"Tulsa, OK"
2859997	"China Wok"	"4971 S Peoria Ave"	"Tulsa, OK 74105"
14977819	"Wok Wok Chinese Delivery"	"1731 S Sheridan Rd"	"Tulsa, OK 74112"
139567595	"Desi Wok"	"3966 S Hudson Ave"	"Tulsa, OK 74135"
6615033	"Hot Wok"	"1140 S Memorial Dr"	"Tulsa, OK 74112"
150202518	"Pho Da Cao"	"9066 E 31st St"	"Tulsa, OK 74145"
702672476	"Qdoba Mexican Grill"	"2006  Devine St"	"Columbia, SC 29205"
4576614	"El Burrito"	"934  Harden St"	"Columbia, SC 29205"
111383843	"Moe's Southwest Grill"	"625  Main St"	"Columbia, SC 29201"
688227532	"Tios Mexican Cafe"	"921  Sumter St"	"Columbia, SC 29201"
29468300	"Casa Linda"	"2009 N Beltline Blvd"	"Columbia, SC 29204"
154184716	"Qdoba Mexican Grill"	"6070  Garners Ferry Rd, Ste A"	"Columbia, SC 29209"
142827837	"Moe's Southwest Grill"	"2130 N Beltline Blvd, Ste 104"	"Columbia, SC 29204"
709258298	"Taqueria Fever"	"1202  Main St"	"Columbia, SC 29201"
4755797	"Eric's San Jose Mexican Restaurant"	"6118  Garners Ferry Rd"	"Columbia, SC 29209"
897150770	"Cantina 76 On Main LLC"	"1301  Main St"	"Columbia, SC 29201"
12367546	"Sonic Drive-In"	"150 W Third St"	"Forest, MS"
52767604	"Burger King"	"190 W Third St"	"Forest, MS"
711546104	"Pizza On Main"	"135 W Main St"	"Forest, MS 39074"
715731764	"Rib Cage"	"135 W Main St"	"Forest, MS 39074"
159757429	Primadonna's	"339 W Third St"	"Forest, MS 39074"
52767616	"Young Tasty Place"	"154 E Third St"	"Forest, MS 39074"
714036884	Subway	"312 E Third St"	"Forest, MS"
708848645	"El Patio"	"702 W Third St"	"Forest, MS 39074"
149184919	"Crudup-Ward Activity Center"	"656  Longview St"	"Forest, MS 39074"
52758789	"Martha's Place"	"109  2nd Ave SW"	"Magee, MS 39111"
715731751	"Sam & Drew's Grill & Deli"	"9681  Highway 18  W, Ste A"	"Magee, MS 39111"
897634507	"Russell Restaurants"	"304  5th Ave SW"	"Magee, MS 39111"
713961100	Wendy's	"Magee 1640 Simpson Highway 4"	"Magee, MS"
709240187	"Lee's Donut"	"420  Main Ave S"	"Magee, MS 39111"
139995725	"Penn's Restaurant"	"421  Pinola Dr SW"	"Magee, MS 39111"
712564058	"Popeyes Famous Fried Chicken"	"1599  Simpson Highway 49"	"Magee, MS"
52758495	"Windham's Restaurant"	"401  Pinola Dr SE"	"Magee, MS 39111"
702744167	"Fox's Pizza Den"	"275  11th Ave SW"	"Magee, MS"
690180627	"George's Convienence & Deli"	"400 N King St"	"Hampton, VA 23669"
63652130	"Rooney's Downtown Cafe"	"21 E Queens Way"	"Hampton, VA 23669"
68517318	"Marker 20"	"21 E Queens Way"	"Hampton, VA 23669"
156688716	"The Taphouse"	"17 E Queens Way"	"Hampton, VA 23669"
695319734	Brent's	"9 E Queens Way, Ste A"	"Hampton, VA 23669"
142138349	"Goody's Deli & Pub"	"11 E Queens Way"	"Hampton, VA 23669"
63652969	"Musasi Japanese Restaurant"	"49 W Queens Way"	"Hampton, VA 23669"
63652105	"The Grey Goose"	"101 W Queens Way"	"Hampton, VA 23669"
63652950	"Hampton Seafood Market"	"227 W Pembroke Ave"	"Hampton, VA 23669"
3197910	"Junkies Java"	"768  Settlers Landing Rd"	"Hampton, VA 23669"
8926660	"Mi Pueblo Mexican Restaurant"	"353 W Bankhead St"	"New Albany, MS 38652"
52916615	"Mi Pueblo Mexican Restaurant"	"180  Park Plaza Dr"	"New Albany, MS 38652"
11042106	"Rally's Hamburgers"	"1015 S Broadway"	"Saint Louis, MO"
890050587	"Taco Bell"	"3414  State Route 11"	"Malone, NY"
160059522	Subway	"1787  Roanoke Rd"	"Daleville, VA"
151570675	"Papa John's Pizza"	"1783  Roanoke Rd"	"Daleville, VA"
1591924	Bellacino's	"1176  Roanoke Rd"	"Daleville, VA 24083"
692670442	"Blue Collar Joes"	"1171  Roanoke Rd"	"Daleville, VA 24083"
1357670	"Bahama Sno & Java to Go"	"935  Roanoke Rd"	"Daleville, VA 24083"
9023600	"Mill Mountain Coffee & Tea"	"20  Kingston Dr"	"Daleville, VA 24083"
708853644	"Cl Asia"	"36  Kingston Dr"	"Daleville, VA 24083"
142296149	Bojangles'	"5  Kingston Dr"	"Daleville, VA"
143286917	"Wendy's Old Fashioned Hamburgers"	"5  Kingston Dr"	"Daleville, VA"
713803059	"Three Li'l Pigs Barbeque"	"120  Kingston Dr"	"Daleville, VA 24083"
895397004	"Panda Garden"	"1364  Main St"	"Willimantic, CT 06226"
155199330	"Oriental Wok-Andover"	"144  Route 6, Ste A"	"Andover, CT 06232"
42966809	"Ming Dragon Chinese Restaurant"	"103 S Main St, Ste 1"	"Colchester, CT 06415"
68717125	"China Moon"	"500  Norwich Ave"	"Taftville, CT 06380"
42876145	"Lee's Garden"	"200  Merrow Rd"	"Tolland, CT 06084"
714250998	"China Garden"	"680  Boswell Ave"	"Norwich, CT 06360"
6825906	"Infinity Palace Chinese Buffet"	"77  Salem Tpke"	"Norwich, CT 06360"
712188507	"Panda Market"	"16  Franklin St"	"Norwich, CT 06360"
59927490	"Ming Gardens"	"15  Kugler Rd"	"Royersford, PA 19468"
59838361	"Great Wall Chinese Restaurant"	"222 E Main St, Unit 6"	"Collegeville, PA 19426"
59927480	"China Inn"	"301 N Lewis Rd, Ste 60"	"Royersford, PA 19468"
697717300	"P.F. Chang's"	"10 Town Center Dr."	"Collegeville, PA 19426"
152830273	"Great Wall"	"1885  Swamp Pike, Ste 104"	"Gilbertsville, PA 19525"
697940788	"Hong KONG Wok"	"1491 E High St"	"Pottstown, PA 19464"
6684306	"Hunan Wok"	"1432 E High St, Ste 5"	"Pottstown, PA 19464"
889521414	"New China Wok"	"301 W Reliance Rd"	"Souderton, PA 18964"
690301976	"Yantze Chinese Gourmet"	"2333  Welsh Rd, Ste 28"	"Lansdale, PA 19446"
895377294	"China King Chinese Restaurant"	"1050 E Philadelphia Ave, Ste 8"	"Gilbertsville, PA 19525"
8730113	McDonald's	"1104 S Arkansas St"	"Springhill, LA 71075"
8624934	"Master Chef Drive Inn Restaurant"	"705 S Main St"	"Springhill, LA 71075"
704288317	KFC	"910 S Arkansas St"	"Springhill, LA 71075"
158457021	"Red Barn BBQ"	"1600 S Arkansas St"	"Springhill, LA 71075"
897756395	"Taco Bell"	"1600 S Arkansas St"	"Springhill, LA 71075"
10136108	"Panda Garden"	"593 S Main St"	"Springhill, LA 71075"
708093838	SRI	"571 S Main St"	"Springhill, LA 71075"
49858210	"Tic Tok Grill"	"557 S Main St"	"Springhill, LA 71075"
49858208	"Sonic Drive-In"	"796 S Arkansas St"	"Springhill, LA 71075"
49858184	"Pizza PRO"	"521 S Main St"	"Springhill, LA 71075"
57157585	"China Wok"	"1150  Old Us Highway 1  S, Ste 5"	"Southern Pines, NC 28387"
2855849	"China Garden"	"11174  Us Highway 15 501"	"Aberdeen, NC 28315"
2855705	"China Garden"	"1123  Spring Ln"	"Sanford, NC 27330"
6683546	"Hunan Chinese Restaurant"	"1216 N Horner Blvd"	"Sanford, NC 27330"
57129157	"Taste of China"	"2402 S Horner Blvd"	"Sanford, NC 27330"
57126834	"China Garden"	"173  Mittie Haddock Dr"	"Cameron, NC 28326"
9545031	"New China Inn"	"203  Chatham Sq"	"Siler City, NC 27344"
57195719	"China King"	"442  Albemarle Rd"	"Troy, NC 27371"
57145998	"China Inn"	"630  East St, Ste 8"	"Pittsboro, NC 27312"
895681466	"New Hong KONG Kitchen"	"1161 N Bragg Blvd"	"Spring Lake, NC 28390"
712661466	"Zhang Garden"	"3035 SE Maricamp Rd"	"Ocala, FL 34471"
713056141	"Grace Japanese Steakhouse"	"3035 SE Maricamp Rd"	"Ocala, FL 34471"
897185087	"Don Chepe's Cafe"	"2506 SE 17th St"	"Ocala, FL 34471"
712895506	"17th St Deli"	"2506 SE 17th St"	"Ocala, FL 34471"
704298764	McDonald's	"3223 SE Maricamp Rd"	"Ocala, FL 34471"
44041411	"Scrambles Cafe"	"3233 SE Maricamp Rd, Ste 401"	"Ocala, FL 34471"
709516319	"Cup of The Irish"	"3233 SE Maricamp Rd, Ste 605"	"Ocala, FL 34471"
5193877	"Five Star Pizza"	"3233 SE Maricamp Rd, Ste 603"	"Ocala, FL 34471"
683874142	"Sonic Drive-In"	"3450 SE Maricamp Rd"	"Ocala, FL 34471"
2203974	"Burger King"	"2900 SE 36th Ave"	"Ocala, FL 34471"
714808584	"Chipotle Mexican Grill"	"3101  Pga Blvd, Ste L219"	"Palm Beach Gardens, FL 33410"
156812326	"Moe's Southwest Grill"	"11295  Legacy Ave, Unit 120"	"Palm Beach Gardens, FL 33410"
711450495	"Rocco's Tacos"	"5090  Pga Blvd"	"Palm Beach Gardens, FL 33418"
714434207	"Burrito Bros LLC"	"9920  Highway A1a Alt"	"Palm Beach Gardens, FL 33410"
707617236	"Chipotle Mexican Grill"	"4655  Pga Blvd"	"Palm Beach Gardens, FL 33418"
691556733	"La Bamba Mexican and Spanish Restaurant"	"730  Us Highway 1"	"North Palm Beach, FL 33408"
13101326	"Taco Bell"	"3800  Northlake Blvd"	"West Palm Beach, FL 33403"
43637834	"Taco Bell"	"738 E Indiantown Rd"	"Jupiter, FL 33477"
713950426	"El Paso Mexican Restaurant"	"516  Market St"	"Falmouth, KY 41040"
705649934	"Edwardo's Pizza & Subs"	"1094  Ridgeway Ave"	"Falmouth, KY 41040"
149235012	"Howard's Place Restaurant"	"1019  Ridgeway Ave"	"Falmouth, KY 41040"
13347006	"The Cold Spot Bar & Carry Out"	"1205 W Shelby St"	"Falmouth, KY 41040"
12882536	Subway	"1321 W Shelby St"	"Falmouth, KY"
66504775	"Ming Moon"	"1311 W Shelby St"	"Falmouth, KY 41040"
1319991	"Lee's Famous Recipe Chicken"	"1210 Ridgeway Avenue"	"Falmouth, KY 41040"
889208074	"Snappy Tomato Pizza"	"1300 Ridgeway Ave, Unit B"	"Falmouth, KY 41040"
895947592	"Ginas Kozy Cafe"	"12861  Ky Highway 10  N"	"Butler, KY 41006"
65688549	"Parkside Carryout"	"11530  Alexandria Pike"	"Alexandria, KY 41001"
12931839	"Sun Valley Pizza"	"11500  Alexandria Pike, Unit B"	"Alexandria, KY 41001"
713192518	"Traditions Family Restaurant"	"11500  Alexandria Pike"	"Alexandria, KY 41001"
702362847	"The Chatterbox Diner"	"1373  Us Highway 27  N"	"Falmouth, KY 41040"
690833912	"Panda Express"	"500  Triangle Shopping Ctr"	"Longview, WA 98632"
111075786	"Panda Inn"	"919  15th Ave"	"Longview, WA 98632"
9559954	"New Hong KONG Restaurant"	"669  Mist Dr"	"Vernonia, OR 97064"
12397184	"China Garden"	"265  Millard Ave"	"Woodland, WA 98674"
10026177	"Outback Steakhouse"	"7917 W Broad St"	"Richmond, VA 23294"
63733291	"Fleming's Prime Steakhouse & Wine Bar"	"9200 Stony Point Pkwy"	"Richmond, VA 23235"
63698012	"Outback Steakhouse"	"7420 Bell Creek Rd"	"Mechanicsville, VA 23111"
63701902	"Ruth's Chris Steak House"	"11500 W Huguenot Rd"	"Midlothian, VA 23113"
10026676	"Outback Steakhouse"	"2063 Huguenot Rd"	"Richmond, VA 23235"
715062912	"Logan's Roadhouse"	"2301 W Hundred Road"	"Chester, VA 23831"
148490109	"Outback Steakhouse"	"6821 Chital Dr"	"Midlothian, VA 23112"
10026166	"Outback Steakhouse"	"165 Southpark Cir"	"Colonial Heights, VA 23834"
9903252	"Olive Garden Italian Restaurant"	"7113 W Broad St"	"Richmond, VA"
63689051	"Maggiano's Little Italy"	"11800 W Broad St"	"Richmond, VA"
898462860	"Pizza Hut"	"1605 S Highway 21 Byp"	"Monroeville, AL 36460"
12884474	Subway	"1844 S Highway 21 Byp"	"Monroeville, AL 36460"
10533525	"Pizza Hut"	"2060 S Highway 21 Byp"	"Monroeville, AL 36460"
139969386	"A Taste 2 Love"	"402  Drewry Rd"	"Monroeville, AL 36460"
713998905	"Taco Del Mar"	"1549 S Highway 21 Byp"	"Monroeville, AL 36460"
6180934	Hardee's	"1425 S Alabama Ave"	"Monroeville, AL 36460"
896219185	"Burger King"	"1410 S Alabama Ave"	"Monroeville, AL 36460"
25152588	"Radley's Fountain Grill"	"1559 S Alabama Ave"	"Monroeville, AL 36460"
715629006	"Burger King"	"1231 S Alabama Ave"	"Monroeville, AL 36460"
152035791	"Captain D's Seafood Restaurants"	"1591 S Alabama Ave"	"Monroeville, AL 36460"
136663090	"Tapioca Express Inc"	"1908  Central Ave"	"South El Monte, CA 91733"
14420156	"Villa Tepeyac"	"10005  Rush St"	"South El Monte, CA 91733"
702849482	"Jobolyn Table Base Company"	"1711  Potrero Ave"	"South El Monte, CA 91733"
13109837	"Taco's Omana"	"10300  Rush St"	"South El Monte, CA 91733"
68320854	"Flames Burgers"	"9847  Rush St"	"South El Monte, CA 91733"
39411587	"Ocean World Seafood"	"1910  Doreen Ave"	"South El Monte, CA 91733"
896587815	"Carl's Jr. / Green Burrito"	"1625  Santa Anita Ave"	"South El Monte, CA 91733"
39410939	"Carl's Jr."	"1625  Santa Anita Ave"	"South El Monte, CA 91733"
150754080	"Lasercom International"	"9703  El Poche St"	"South El Monte, CA 91733"
